"artist","song","first_name","last_name","user_id","item_in_session","session_id"
"El-P","Poisenville Kids No Wins","Matthew","Jones","36","46","461"
"Race Horses","No Man's Land","Chloe","Cuevas","49","4","648"
"Juanes","Rosario Tijeras","Chloe","Cuevas","49","5","648"
"Coldplay","Cemeteries Of London","Matthew","Jones","36","47","461"
"Naast","Coeur De Glace","Chloe","Cuevas","49","6","648"
"Nickelback","Far Away (Album Version)","Matthew","Jones","36","48","461"
"Cartola","Tive Sim","Matthew","Jones","36","49","461"
"Cascada","Truly_ Madly_ Deeply","Matthew","Jones","36","50","461"
"Rihanna","Te Amo","Jayden","Fox","101","0","665"
"Martin O'Donnell And Michael Salvatori","Reclaimer","Matthew","Jones","36","51","461"
"Lulu","Where Did You Come From (2002 Digital Remaster)","Matthew","Jones","36","52","461"
"Shinedown","Cyanide Sweet Tooth Suicide (Album Version)","Matthew","Jones","36","53","461"
"Cage The Elephant","Drones In The Valley","Matthew","Jones","36","54","461"
"Interpol","Rest My Chemistry","Matthew","Jones","36","55","461"
"Passenger 10","Passenger 10","Chloe","Cuevas","49","8","648"
"Relient K","I Celebrate The Day (Digital Single)","Chloe","Cuevas","49","9","648"
"Fonseca","Te Mando Flores","Chloe","Cuevas","49","10","648"
"Hinder","Lips Of An Angel","Chloe","Cuevas","49","11","648"
"Radney Foster","Sweet And Wild","Kaylee","Summers","8","0","661"
"Tenacious D","Destiny","Chloe","Cuevas","49","12","648"
"David Banner / Lil' Flip","Like A Pimp","Chloe","Cuevas","49","13","648"
"Battles","Snare Hangar","Kaylee","Summers","8","1","661"
"Carla Bruni","Quelqu'un M'a Dit (Album Version)","Chloe","Cuevas","49","14","648"
"Hootie And The Blowfish","I Go Blind (LP Version)","Chloe","Cuevas","49","15","648"
"La Polla Records","Lucky Man For You","Chloe","Cuevas","49","16","648"
"Phish","Prince Caspian","Chloe","Cuevas","49","17","648"
"Eminem / Nate Dogg","'Till I Collapse","Chloe","Cuevas","49","18","648"
"Rise Against","But Tonight We Dance","Chloe","Cuevas","49","19","648"
"Jimmy Eat World","The Middle","Chloe","Cuevas","49","20","648"
"Josh Rouse","Street Lights","Chloe","Cuevas","49","21","648"
"The Prodigy","Spitfire (Album Version)","Chloe","Cuevas","49","22","648"
"Timbaland / Keri Hilson / D.O.E.","The Way I Are","Chloe","Cuevas","49","23","648"
"Yann Tiersen","IV","Chloe","Cuevas","49","24","648"
"Carolina Chocolate Drops","Cindy Gal (Album Version)","Chloe","Cuevas","49","25","648"
"Mpiri","EG GLEÃÂIST SO HVÃÂRT JÃÂLAKVÃÂLD","Chloe","Cuevas","49","26","648"
"Hollywood Undead","Dove And Grenade","Chloe","Cuevas","49","27","648"
"Eminem","Just Lose It","Chloe","Cuevas","49","28","648"
"Pearl Jam","Let Me Sleep (It's Christmas Time)","Chloe","Cuevas","49","29","648"
"Limp Bizkit","Rollin' (Air Raid Vehicle)","Chloe","Cuevas","49","34","648"
"Calogero","Aussi Libre Que Moi","Chloe","Cuevas","49","35","648"
"HELLYEAH","In the Mood","Chloe","Cuevas","49","36","648"
"K'Naan","Wavin'  Flag","Chloe","Cuevas","49","37","648"
"Cameo","Word Up!","Sylvie","Cruz","10","0","577"
"Beastie Boys","The Maestro","Chloe","Cuevas","49","38","648"
"TrentemÃÂ¸ller","Miss You","Chloe","Cuevas","49","39","648"
"Eagle Seagull","You Can't Call Yourself A Secret","Chloe","Cuevas","49","40","648"
"Luke Bryan","Rain Is A Good Thing","Chloe","Cuevas","49","41","648"
"Steve Ouimette","The Devil Went Down To Georgia","Chloe","Cuevas","49","42","648"
"Jill Scott","Golden","Chloe","Cuevas","49","43","648"
"Edward Sharpe & The Magnetic Zeros","Home","Chloe","Cuevas","49","44","648"
"Muse","Resistance","Chloe","Cuevas","49","45","648"
"Usher featuring will.i.am","OMG","Chloe","Cuevas","49","46","648"
"Nine Inch Nails","Gave Up","Chloe","Cuevas","49","47","648"
"Franz Ferdinand","This Fire","Chloe","Cuevas","49","48","648"
"America","Tin Man (Live)","Chloe","Cuevas","49","49","648"
"Built To Spill","Some (Album)","Chloe","Cuevas","49","51","648"
"Gorillaz","Broken","Chloe","Cuevas","49","52","648"
"Muse","Supermassive Black Hole [Phones Control Voltage Remix]","Jordan","Hicks","37","3","814"
"Mobin Master Feat. Robin S.","Show Me Love","Jayden","Fox","101","1","842"
"Duncan Dhu","Rozando La Eternidad","Bronson","Harris","33","0","827"
"New Found Glory","the king of wishful thinking","Bronson","Harris","33","1","827"
"Reel Big Fish","Beer","Bronson","Harris","33","2","827"
"3 Doors Down","Pages","Ryann","Smith","92","0","905"
"Hird","Keep You Kimi (Feat. Yukimi Nagano)","Ryann","Smith","92","1","905"
"Vampire Weekend","M79 (Album)","Ryann","Smith","92","2","905"
"Scars On Broadway","Insane","Chloe","Cuevas","49","1","930"
"Death From Above 1979","Cold War","Chloe","Cuevas","49","2","930"
"Nessbeal","EmmurÃÂ© Vivant","Chloe","Cuevas","49","3","930"
"311","Jackolantern's Weather","Chloe","Cuevas","49","4","930"
"Octopus Project","Crying At The Aquarium","Bronson","Harris","33","1","937"
"Tech N9ne","Flash","Chloe","Cuevas","49","5","930"
"Classified","All About U","Bronson","Harris","33","2","937"
"Ratt","Lay It Down (2007 Remastered)","Chloe","Cuevas","49","6","930"
"Mya / Jadakiss","Best Of Me","Chloe","Cuevas","49","7","930"
"Catupecu Machu","Y Lo Que Quiero Es Que Pises Sin El Suelo","Bronson","Harris","33","3","937"
"R.E.M.","Burning Down","Chloe","Cuevas","49","8","930"
"Rufus Wainwright","Hallelujah","Chloe","Cuevas","49","9","930"
"The Waterboys","Bury My Heart","Chloe","Cuevas","49","10","930"
"Diana Ross","Don't Explain","Chloe","Cuevas","49","11","930"
"The Lonely Island / Jack Black","Sax Man","Chloe","Cuevas","49","12","930"
"Deadmau5 & Kaskade","I Remember (Caspa Remix)","Chloe","Cuevas","49","13","930"
"Chiodos","Life Is A Perception Of Your Own Reality (Album Version)","Chloe","Cuevas","49","14","930"
"Stray Cats","Ubangi Stomp","Aleena","Kirby","44","0","781"
"Phantom Planet","California","Aleena","Kirby","44","2","781"
"Alejandro Sanz","Non E_ Per Te_ Per Me","Aleena","Kirby","44","4","781"
"Macaco","Somos Luz","Aleena","Kirby","44","5","781"
"Marcy Playground","Pigeon Farm","Aleena","Kirby","44","6","781"
"Catupecu Machu","Plan B: Anhelo De SatisfacciÃÂ³n","Aleena","Kirby","44","7","781"
"Vector Lovers","Neon Sky Rain","Aleena","Kirby","44","8","781"
"Blondie","Atomic '98 (Xenomania Mix)","Aleena","Kirby","44","9","781"
"Red Hot Chili Peppers","Turn It Again (Album Version)","Aleena","Kirby","44","10","781"
"KT Tunstall","Throw Me A Rope","Aleena","Kirby","44","11","781"
"The Depreciation Guild","Dream About Me","Aleena","Kirby","44","13","781"
"Devendra Banhart","I Feel Just Like a Child","Aleena","Kirby","44","14","781"
"Eddie Santiago","Hasta Aqui Te Fui Fiel","Kate","Harrell","97","0","837"
"Bloc Party","Plans (Replanned by Mogwai)","Aleena","Kirby","44","15","781"
"Sanctus Real","Possibilities (The Face Of Love Album Version)","Kate","Harrell","97","1","837"
"Soltero","Songs Of The Season","Aleena","Kirby","44","16","781"
"Graham Coxon","Sorrow's Army","Kate","Harrell","97","2","837"
"De-Phazz","Astrud Astronette","Aleena","Kirby","44","17","781"
"PAULA COLE","Where Have All The Cowboys Gone? (Album Version)","Kate","Harrell","97","3","837"
"Blind Pilot","3 Rounds and a Sound","Aleena","Kirby","44","18","781"
"Florence + The Machine","Dog Days Are Over (Radio Edit)","Kate","Harrell","97","4","837"
"El Cuarteto De Nos","Yendo A La Casa De DamiÃÂ¡n","Aleena","Kirby","44","19","781"
"Clarika","Les GarÃÂ§ons Dans Les Vestiaires","Kate","Harrell","97","5","837"
"Mos Def","The Boogie Man Song","Aleena","Kirby","44","20","781"
"Kings Of Leon","Revelry","Kate","Harrell","97","6","837"
"Love Is All","Turn The Radio Off (Maps Remix)","Aleena","Kirby","44","21","781"
"Two Door Cinema Club","Costume Party","Kate","Harrell","97","7","837"
"Bring Me The Horizon","Football Season Is Over (Album Version)","Aleena","Kirby","44","22","781"
"T.I.","Look What I Got (Edited Album Version)","Aleena","Kirby","44","23","781"
"Des'ree","Life","Ryan","Smith","26","0","919"
"The Beach Boys","Let's Go Away For Awhile (Highlights From Tracking Date)","Celeste","Williams","53","0","883"
"Steppenwolf","Magic Carpet Ride","Celeste","Williams","53","1","883"
"The Carter Family","Little Log Cabin By The Sea","Cecilia","Owens","6","1","870"
"ExposÃÂ©","I'll Never Get Over You Getting Over Me","Lily","Koch","15","2","834"
"Bettye Lavette","I Still Want To Be Your Baby (Take Me Like I Am)","Lily","Koch","15","3","834"
"Phil Collins","Look Through My Eyes","Ayla","Johnson","63","0","851"
"Guns N' Roses","Paradise City","Lily","Koch","15","4","834"
"Floyd Cramer","Have I Told You Lately","Ayla","Johnson","63","1","851"
"Queen","Death On Two Legs (Dedicated To....) (Live) (1994 Digital Remaster)","Lily","Koch","15","5","834"
"M83","Teen Angst","Lily","Koch","15","6","834"
"BjÃÂ¶rk","Undo","Lily","Koch","15","7","834"
"L.O.X.","Recognize","Lily","Koch","15","8","834"
"Kings Of Leon","Fans","Lily","Koch","15","9","834"
"Sugar Ray","Someday (Remastered LP Version)","Lily","Koch","15","10","834"
"N.E.R.D.","Rock Star","Lily","Koch","15","11","834"
"Medeski_ Martin & Wood","Uninvisible","Lily","Koch","15","12","834"
"Chad & Jeremy","A Summer Song","Lily","Koch","15","13","834"
"The Sonics","Have Love_ Will Travel","Lily","Koch","15","14","834"
"Hot Chip","No Fit State","Lily","Koch","15","15","834"
"Evanescence","Missing (Live in Europe)","Lily","Koch","15","16","834"
"Hardrive","Deep Inside (Harry Choo Choo Romero's Bambossa Remix)","Lily","Koch","15","17","834"
"The Cinematic Orchestra","Burn Out","Lily","Koch","15","18","834"
"Coldplay","Politik","Lily","Koch","15","19","834"
"Daft Punk","Human After All","Lily","Koch","15","20","834"
"Rise Against","Savior","Lily","Koch","15","21","834"
"Captain & Tennille","Love Will Keep Us Together","Lily","Koch","15","22","834"
"Mondo Marcio","Purple Weed","Lily","Koch","15","23","834"
"Jason Mraz","The Remedy (I Won't Worry) (New EQ'd LP Version)","Mohammad","Rodriguez","88","0","900"
"Those Dancing Days","Run Run","Kaleb","Cook","54","0","822"
"Wiz Khalifa","Ink My Whole Body","Mohammad","Rodriguez","88","1","900"
"Maya Nasri","Wayli Aah","Kaleb","Cook","54","1","822"
"Mat Kearney","Closer To Love","Mohammad","Rodriguez","88","2","900"
"Jukebox The Ghost","Victoria","Mohammad","Rodriguez","88","3","900"
"Lower Class Brats","Sex And Violence","Mohammad","Rodriguez","88","4","900"
"Bon Jovi","Livin' On A Prayer","Mohammad","Rodriguez","88","5","900"
"Faith No More","Epic","Mohammad","Rodriguez","88","6","900"
"Metallica","Eye Of The Beholder","Mohammad","Rodriguez","88","7","900"
"Belphegor","Reichswehr In Blood","Theodore","Smith","52","0","904"
"Bond","Victory","Theodore","Smith","52","1","904"
"Usher featuring will.i.am","OMG","Mohammad","Rodriguez","88","8","900"
"The All-American Rejects","Why Worry","Mohammad","Rodriguez","88","11","900"
"Vangelis","Wait For Me","Jacob","Klein","73","0","913"
"David Archuleta","To Be With You","Mohammad","Rodriguez","88","12","900"
"Hercules And Love Affair","Blind (Frankie Knuckles Remix)","Mohammad","Rodriguez","88","13","900"
"3 Doors Down","Here Without You","Mohammad","Rodriguez","88","14","900"
"Natalie Imbruglia","Stuck On The Moon","Mohammad","Rodriguez","88","15","900"
"Josh Turner","What It Ain't","Mohammad","Rodriguez","88","16","900"
"Ryan Adams & The Cardinals","Dear John","Mohammad","Rodriguez","88","17","900"
"Nicky Jam","Me Voy Pal Party","Mohammad","Rodriguez","88","18","900"
"Flo Rida","Available [feat. Akon] (Album Version)","Matthew","Jones","36","1","808"
"M83","Lower Your Eyelids To Die With The Sun","Mohammad","Rodriguez","88","19","900"
"Quantic","Sound Of Everything Feat. Alice Russell","Jayden","Fox","101","1","936"
"Horse Feathers","Dustbowl","Matthew","Jones","36","2","808"
"Kelly Clarkson","Already Gone","Matthew","Jones","36","3","808"
"Dimmu Borgir","Perfection Or Vanity-Outro","Mohammad","Rodriguez","88","20","900"
"Jeremih","Birthday Sex","Matthew","Jones","36","4","808"
"Paramore","Emergency (Album Version)","Mohammad","Rodriguez","88","21","900"
"Animal Collective","Fireworks","Matthew","Jones","36","5","808"
"Depeche Mode","Jazz Thieves","Mohammad","Rodriguez","88","22","900"
"Tego Calderon","Pa' Que Retozen (Amended Version)","Tucker","Garrison","40","0","874"
"Skillet","The Last Night (Album Version)","Mohammad","Rodriguez","88","23","900"
"The Vandals","My Girlfriend's Dead","Matthew","Jones","36","6","808"
"Stars","In Our Bedroom After The War","Mohammad","Rodriguez","88","24","900"
"Charlotte Sometimes","How I Could Just Kill A Man","Matthew","Jones","36","7","808"
"Usher","Hey Daddy (Daddy's Home)","Hayden","Brock","72","1","381"
"Groove Armada","Edge Hill","Hayden","Brock","72","2","381"
"Keith Sweat Featuring Athena Cage","Nobody (Featuring Athena Cage) (LP Version)","Mohammad","Rodriguez","88","25","900"
"Frightened Rabbit","Swim Until You Cant See Land","Mohammad","Rodriguez","88","26","900"
"Gilgamesh","Just C","Hayden","Brock","72","3","381"
"Owl City","Vanilla Twilight","Hayden","Brock","72","4","381"
"Frumpies","Fuck Kitty","Mohammad","Rodriguez","88","27","900"
"TÃÂ©lÃÂ©phone","Flipper","Hayden","Brock","72","5","381"
"Foo Fighters","Cold Day In The Sun","Mohammad","Rodriguez","88","28","900"
"BjÃÂ¶rk","Undo","Mohammad","Rodriguez","88","29","900"
"DecembeRadio","Find You Waiting","Lily","Burns","32","0","886"
"Grizzly Bear","Reprise","Hayden","Brock","72","6","381"
"Incubus","Dig","Hayden","Brock","72","7","381"
"The Maine","I Wanna Love You (Akon Cover) ( Compilation)","Lily","Burns","32","1","886"
"Phoenix","Everything Is Everything","Mohammad","Rodriguez","88","30","900"
"Ill NiÃÂ±o","Re-Birth","Lily","Burns","32","2","886"
"Rachael Yamagata","1963","Mohammad","Rodriguez","88","31","900"
"Rammstein","FRÃÂ¼HLING IN PARIS","Hayden","Brock","72","8","381"
"Moderat","Out Of Sight","Mohammad","Rodriguez","88","32","900"
"The Gabe Dixon Band","Till You're Gone","Hayden","Brock","72","9","381"
"The Pussycat Dolls","Stickwitu","Hayden","Brock","72","10","381"
"Akala","Comedy Tragedy History","Mohammad","Rodriguez","88","33","900"
"George Baker Selection","Morning Sky","Hayden","Brock","72","11","381"
"Seru Giran","Viernes 3 Am","Mohammad","Rodriguez","88","34","900"
"British Sea Power","A Trip Out","Hayden","Brock","72","12","381"
"Balkan Beat Box","Adir Adirim (Featuring Victoria Hanna)","Mohammad","Rodriguez","88","36","900"
"The Premiers","Farmer John","Hayden","Brock","72","13","381"
"Ivete Sangalo","TÃÂ´ Na Rua","Hayden","Brock","72","14","381"
"Kanye West / GLC / Consequence","Spaceship","Mohammad","Rodriguez","88","37","900"
"Tommy Sands","Teenage Crush","Hayden","Brock","72","15","381"
"Future Rock","Gears","Hayden","Brock","72","17","381"
"Bersuit Vergarabat","Y LlegarÃÂ¡ La Paz","Mohammad","Rodriguez","88","38","900"
"Kanye West","Stronger","Hayden","Brock","72","18","381"
"Pixies","Where Is My Mind?","Mohammad","Rodriguez","88","39","900"
"Fredrika Stahl","I'Ll Win Your Heart","Hayden","Brock","72","19","381"
"Vampire Weekend","Bryn (Album)","Mohammad","Rodriguez","88","40","900"
"BjÃÂ¶rk","Undo","Hayden","Brock","72","20","381"
"White Rabbits","Midnight And I","Mohammad","Rodriguez","88","41","900"
"La Coka Nostra","Bang Bang (feat. Snoop Dogg)","Mohammad","Rodriguez","88","42","900"
"Fredericks_ Goldman_ Jones","On N'A Pas ChangÃÂ©","Hayden","Brock","72","21","381"
"Jack Johnson","Constellations","Mohammad","Rodriguez","88","43","900"
"Josh Groban","When You Say You Love Me (Album Version)","Hayden","Brock","72","22","381"
"System of a Down","Lonely Day","Hayden","Brock","72","23","381"
"Kanka Feat. Brother Culture","Revolution","Hayden","Brock","72","24","381"
"Linkin Park","My December","Mohammad","Rodriguez","88","45","900"
"Sara Bareilles","Gravity","Hayden","Brock","72","25","381"
"Marvin Gaye","I Want You","Mohammad","Rodriguez","88","46","900"
"Toranja","Doce No ChÃÂ£o","Hayden","Brock","72","26","381"
"Shinedown","Cyanide Sweet Tooth Suicide (Album Version)","Mohammad","Rodriguez","88","47","900"
"the bird and the bee","Again & Again","Hayden","Brock","72","27","381"
"Morella's Forest","Falling","Mohammad","Rodriguez","88","48","900"
"Foo Fighters","Hell","Hayden","Brock","72","28","381"
"Faith No More","Easy","Chloe","Cuevas","49","1","959"
"Bon Iver","Skinny Love","Hayden","Brock","72","29","381"
"Hellogoodbye","Shimmy Shimmy Quarter Turn (Take It Back To Square One)","Mohammad","Rodriguez","88","49","900"
"Virus Syndicate","Vibrator","Chloe","Cuevas","49","2","959"
"Plastilina Mosh","AlÃÂ³","Hayden","Brock","72","30","381"
"Rise Against","Savior","Mohammad","Rodriguez","88","50","900"
"The Used","Let It Bleed (Amended Album Version)","Chloe","Cuevas","49","3","959"
"Sonora Carruseles","Linda Cubana","Hayden","Brock","72","31","381"
"Band Of Horses","The General Specific (Album)","Mohammad","Rodriguez","88","51","900"
"A Day To Remember","If It Means A Lot To You","Chloe","Cuevas","49","4","959"
"Rammstein","Feuer Frei","Mohammad","Rodriguez","88","52","900"
"Angels and Airwaves","The Gift","Hayden","Brock","72","32","381"
"Circle Of Dead Children","Grabbing N","Chloe","Cuevas","49","5","959"
"Submersed","Deny Me","Chloe","Cuevas","49","6","959"
"Of Montreal","Disconnect The Dots (LP Version)","Mohammad","Rodriguez","88","53","900"
"Modern English","I Melt With You","Hayden","Brock","72","33","381"
"Elliott Smith","Twilight","Chloe","Cuevas","49","7","959"
"Cream","White Room","Mohammad","Rodriguez","88","54","900"
"Blindside","Pitiful (LP Version)","Chloe","Cuevas","49","8","959"
"Benga","Benga's Off His Head","Hayden","Brock","72","34","381"
"Rammstein","Feuer Frei","Mohammad","Rodriguez","88","55","900"
"Timbaland / Mia","Come Around","Hayden","Brock","72","35","381"
